year,name,driver_name,points
1952,Belgian Grand Prix,gaze,0.0
1952,Belgian Grand Prix,laurent,0.0
1952,Belgian Grand Prix,legat,0.0
1952,Belgian Grand Prix,macklin,0.0
1952,Belgian Grand Prix,moss,0.0
1952,Belgian Grand Prix,obrien,0.0
1952,Belgian Grand Prix,rosier,0.0
1952,Belgian Grand Prix,taruffi,0.0
1952,Belgian Grand Prix,tornaco,0.0
1952,Belgian Grand Prix,wharton,0.0
1953,Italian Grand Prix,fangio,9.0
1953,Italian Grand Prix,farina,6.0
1953,Italian Grand Prix,villoresi,4.0
1953,Italian Grand Prix,hawthorn,3.0
1953,Italian Grand Prix,trintignant,2.0
1953,Italian Grand Prix,alan_brown,0.0
1953,Italian Grand Prix,ascari,0.0
1953,Italian Grand Prix,bayol,0.0
1953,Italian Grand Prix,bira,0.0
1953,Italian Grand Prix,bonetto,0.0
1953,Italian Grand Prix,cabantous,0.0
1953,Italian Grand Prix,carini,0.0
1953,Italian Grand Prix,chiron,0.0
1953,Italian Grand Prix,claes,0.0
1953,Italian Grand Prix,fairman,0.0
1953,Italian Grand Prix,fitch,0.0
1953,Italian Grand Prix,graffenried,0.0
1953,Italian Grand Prix,hans_stuck,0.0
1953,Italian Grand Prix,landi,0.0
1953,Italian Grand Prix,macklin,0.0
1953,Italian Grand Prix,maglioli,0.0
1953,Italian Grand Prix,mantovani,0.0
1953,Italian Grand Prix,marimon,0.0
1953,Italian Grand Prix,mcalpine,0.0
1953,Italian Grand Prix,mieres,0.0
1953,Italian Grand Prix,moss,0.0
1953,Italian Grand Prix,musso,0.0
1953,Italian Grand Prix,rosier,0.0
1953,Italian Grand Prix,salvadori,0.0
1953,Italian Grand Prix,schell,0.0
1953,Italian Grand Prix,wharton,0.0
1953,British Grand Prix,ascari,8.5
1953,British Grand Prix,fangio,6.0
1953,British Grand Prix,farina,4.0
1953,British Grand Prix,gonzalez,3.5
1953,British Grand Prix,hawthorn,2.0
1953,British Grand Prix,alan_brown,0.0
1953,British Grand Prix,behra,0.0
1953,British Grand Prix,bira,0.0
1953,British Grand Prix,bonetto,0.0
1953,British Grand Prix,collins,0.0
1953,British Grand Prix,crook,0.0
1953,British Grand Prix,duncan_hamilton,0.0
1953,British Grand Prix,fairman,0.0
1953,British Grand Prix,graffenried,0.0
1953,British Grand Prix,ian_stewart,0.0
1953,British Grand Prix,jimmy_stewart,0.0
1953,British Grand Prix,macklin,0.0
1953,British Grand Prix,marimon,0.0
1953,British Grand Prix,mcalpine,0.0
1953,British Grand Prix,rolt,0.0
1953,British Grand Prix,rosier,0.0
1953,British Grand Prix,salvadori,0.0
1953,British Grand Prix,schell,0.0
1953,British Grand Prix,trintignant,0.0
1953,British Grand Prix,villoresi,0.0
1953,British Grand Prix,wharton,0.0
1953,British Grand Prix,whitehead,0.0
1953,Belgian Grand Prix,ascari,8.0
1953,Belgian Grand Prix,villoresi,6.0
1953,Belgian Grand Prix,marimon,4.0
1953,Belgian Grand Prix,graffenried,3.0
1953,Belgian Grand Prix,trintignant,2.0
1953,Belgian Grand Prix,gonzalez,1.0
1953,Belgian Grand Prix,andre_pilette,0.0
1953,Belgian Grand Prix,behra,0.0
1953,Belgian Grand Prix,claes,0.0
1953,Belgian Grand Prix,collins,0.0
1953,Belgian Grand Prix,fangio,0.0
1953,Belgian Grand Prix,farina,0.0
1953,Belgian Grand Prix,frere,0.0
1953,Belgian Grand Prix,georges_berger,0.0
1953,Belgian Grand Prix,hawthorn,0.0
1953,Belgian Grand Prix,legat,0.0
1953,Belgian Grand Prix,macklin,0.0
1953,Belgian Grand Prix,rosier,0.0
1953,Belgian Grand Prix,schell,0.0
1953,Belgian Grand Prix,wacker,0.0
1954,Italian Grand Prix,fangio,8.0
1954,Italian Grand Prix,hawthorn,6.0
1954,Italian Grand Prix,gonzalez,3.0
1954,Italian Grand Prix,herrmann,3.0
1954,Italian Grand Prix,maglioli,2.0
1954,Italian Grand Prix,trintignant,2.0
1954,Italian Grand Prix,ascari,0.0
1954,Italian Grand Prix,behra,0.0
1954,Italian Grand Prix,bucci,0.0
1954,Italian Grand Prix,collins,0.0
1954,Italian Grand Prix,daponte,0.0
1954,Italian Grand Prix,kling,0.0
1954,Italian Grand Prix,mantovani,0.0
1954,Italian Grand Prix,manzon,0.0
1954,Italian Grand Prix,mieres,0.0
1954,Italian Grand Prix,moss,0.0
1954,Italian Grand Prix,musso,0.0
1954,Italian Grand Prix,riu,0.0
1954,Italian Grand Prix,rosier,0.0
1954,Italian Grand Prix,villoresi,0.0
1954,Italian Grand Prix,wacker,0.0
1954,British Grand Prix,gonzalez,8.14
1954,British Grand Prix,hawthorn,6.14
1954,British Grand Prix,marimon,4.14
1954,British Grand Prix,fangio,3.14
1954,British Grand Prix,trintignant,2.0
1954,British Grand Prix,alan_brown,0.0
1954,British Grand Prix,andre_pilette,0.0
1954,British Grand Prix,ascari,0.0
1954,British Grand Prix,beauman,0.0
1954,British Grand Prix,behra,0.0
1954,British Grand Prix,bira,0.0
1954,British Grand Prix,brandon,0.0
1954,British Grand Prix,bucci,0.0
1954,British Grand Prix,collins,0.0
1954,British Grand Prix,flockhart,0.0
1954,British Grand Prix,gerard,0.0
1954,British Grand Prix,gould,0.0
1954,British Grand Prix,kling,0.0
1954,British Grand Prix,manzon,0.0
1954,British Grand Prix,marr,0.0
1954,British Grand Prix,mieres,0.0
1954,British Grand Prix,moss,0.0
1954,British Grand Prix,nuckey,0.0
1954,British Grand Prix,reg_parnell,0.0
1954,British Grand Prix,riseley_prichard,0.0
1954,British Grand Prix,rosier,0.0
1954,British Grand Prix,salvadori,0.0
1954,British Grand Prix,schell,0.0
1954,British Grand Prix,thorne,0.0
1954,British Grand Prix,villoresi,0.0
1954,British Grand Prix,wharton,0.0
1954,British Grand Prix,whitehead,0.0
1954,British Grand Prix,whitehouse,0.0
1954,Belgian Grand Prix,fangio,9.0
1954,Belgian Grand Prix,trintignant,6.0
1954,Belgian Grand Prix,moss,4.0
1954,Belgian Grand Prix,andre_pilette,2.0
1954,Belgian Grand Prix,gonzalez,1.5
1954,Belgian Grand Prix,hawthorn,1.5
1954,Belgian Grand Prix,behra,0.0
1954,Belgian Grand Prix,bira,0.0
1954,Belgian Grand Prix,farina,0.0
1954,Belgian Grand Prix,frere,0.0
1954,Belgian Grand Prix,mantovani,0.0
1954,Belgian Grand Prix,marimon,0.0
1954,Belgian Grand Prix,mieres,0.0
1954,Belgian Grand Prix,swaters,0.0
1955,Monaco Grand Prix,trintignant,8.0
1955,Monaco Grand Prix,castellotti,6.0
1955,Monaco Grand Prix,farina,3.0
1955,Monaco Grand Prix,behra,2.0
1955,Monaco Grand Prix,perdisa,2.0
1955,Monaco Grand Prix,villoresi,2.0
1955,Monaco Grand Prix,fangio,1.0
1955,Monaco Grand Prix,ascari,0.0
1955,Monaco Grand Prix,bayol,0.0
1955,Monaco Grand Prix,chiron,0.0
1955,Monaco Grand Prix,frere,0.0
1955,Monaco Grand Prix,hawthorn,0.0
1955,Monaco Grand Prix,herrmann,0.0
1955,Monaco Grand Prix,macklin,0.0
1955,Monaco Grand Prix,manzon,0.0
1955,Monaco Grand Prix,mieres,0.0
1955,Monaco Grand Prix,moss,0.0
1955,Monaco Grand Prix,musso,0.0
1955,Monaco Grand Prix,pollet,0.0
1955,Monaco Grand Prix,rosier,0.0
1955,Monaco Grand Prix,schell,0.0
1955,Monaco Grand Prix,simon,0.0
1955,Monaco Grand Prix,taruffi,0.0
1955,Monaco Grand Prix,whiteaway,0.0
1955,Italian Grand Prix,fangio,8.0
1955,Italian Grand Prix,taruffi,6.0
1955,Italian Grand Prix,castellotti,4.0
1955,Italian Grand Prix,behra,3.0
1955,Italian Grand Prix,menditeguy,2.0
1955,Italian Grand Prix,moss,1.0
1955,Italian Grand Prix,collins,0.0
1955,Italian Grand Prix,farina,0.0
1955,Italian Grand Prix,fitch,0.0
1955,Italian Grand Prix,gould,0.0
1955,Italian Grand Prix,hawthorn,0.0
1955,Italian Grand Prix,kling,0.0
1955,Italian Grand Prix,lucas,0.0
1955,Italian Grand Prix,maglioli,0.0
1955,Italian Grand Prix,mieres,0.0
1955,Italian Grand Prix,musso,0.0
1955,Italian Grand Prix,piotti,0.0
1955,Italian Grand Prix,pollet,0.0
1955,Italian Grand Prix,ramos,0.0
1955,Italian Grand Prix,schell,0.0
1955,Italian Grand Prix,trintignant,0.0
1955,Italian Grand Prix,villoresi,0.0
1955,Italian Grand Prix,wharton,0.0
1955,British Grand Prix,moss,9.0
1955,British Grand Prix,fangio,6.0
1955,British Grand Prix,kling,4.0
1955,British Grand Prix,taruffi,3.0
1955,British Grand Prix,musso,2.0
1955,British Grand Prix,behra,0.0
1955,British Grand Prix,castellotti,0.0
1955,British Grand Prix,collins,0.0
1955,British Grand Prix,fairman,0.0
1955,British Grand Prix,gould,0.0
1955,British Grand Prix,hawthorn,0.0
1955,British Grand Prix,jack_brabham,0.0
1955,British Grand Prix,macklin,0.0
1955,British Grand Prix,manzon,0.0
1955,British Grand Prix,marr,0.0
1955,British Grand Prix,mcalpine,0.0
1955,British Grand Prix,mieres,0.0
1955,British Grand Prix,peter_walker,0.0
1955,British Grand Prix,ramos,0.0
1955,British Grand Prix,rolt,0.0
1955,British Grand Prix,salvadori,0.0
1955,British Grand Prix,schell,0.0
1955,British Grand Prix,simon,0.0
1955,British Grand Prix,sparken,0.0
1955,British Grand Prix,trintignant,0.0
1955,British Grand Prix,wharton,0.0
1955,Belgian Grand Prix,fangio,9.0
1955,Belgian Grand Prix,moss,6.0
1955,Belgian Grand Prix,farina,4.0
1955,Belgian Grand Prix,frere,3.0
1955,Belgian Grand Prix,behra,1.0
1955,Belgian Grand Prix,mieres,1.0
1955,Belgian Grand Prix,castellotti,0.0
1955,Belgian Grand Prix,claes,0.0
1955,Belgian Grand Prix,hawthorn,0.0
1955,Belgian Grand Prix,kling,0.0
1955,Belgian Grand Prix,musso,0.0
1955,Belgian Grand Prix,perdisa,0.0
1955,Belgian Grand Prix,rosier,0.0
1955,Belgian Grand Prix,schell,0.0
1955,Belgian Grand Prix,taruffi,0.0
1955,Belgian Grand Prix,trintignant,0.0
1956,Monaco Grand Prix,moss,8.0
1956,Monaco Grand Prix,fangio,5.5
1956,Monaco Grand Prix,behra,4.0
1956,Monaco Grand Prix,collins,3.0
1956,Monaco Grand Prix,ramos,2.0
1956,Monaco Grand Prix,castellotti,1.5
1956,Monaco Grand Prix,andre_pilette,0.0
1956,Monaco Grand Prix,bayol,0.0
1956,Monaco Grand Prix,brooks,0.0
1956,Monaco Grand Prix,chiron,0.0
1956,Monaco Grand Prix,gould,0.0
1956,Monaco Grand Prix,hawthorn,0.0
1956,Monaco Grand Prix,manzon,0.0
1956,Monaco Grand Prix,musso,0.0
1956,Monaco Grand Prix,perdisa,0.0
1956,Monaco Grand Prix,rosier,0.0
1956,Monaco Grand Prix,scarlatti,0.0
1956,Monaco Grand Prix,schell,0.0
1956,Monaco Grand Prix,trintignant,0.0
1956,Italian Grand Prix,moss,9.0
1956,Italian Grand Prix,flockhart,4.0
1956,Italian Grand Prix,collins,3.0
1956,Italian Grand Prix,fangio,3.0
1956,Italian Grand Prix,godia,3.0
1956,Italian Grand Prix,fairman,2.0
1956,Italian Grand Prix,behra,0.0
1956,Italian Grand Prix,bonnier,0.0
1956,Italian Grand Prix,castellotti,0.0
1956,Italian Grand Prix,gerini,0.0
1956,Italian Grand Prix,graffenried,0.0
1956,Italian Grand Prix,halford,0.0
1956,Italian Grand Prix,leston,0.0
1956,Italian Grand Prix,maglioli,0.0
1956,Italian Grand Prix,manzon,0.0
1956,Italian Grand Prix,musso,0.0
1956,Italian Grand Prix,piotti,0.0
1956,Italian Grand Prix,portago,0.0
1956,Italian Grand Prix,ramos,0.0
1956,Italian Grand Prix,salvadori,0.0
1956,Italian Grand Prix,schell,0.0
1956,Italian Grand Prix,simon,0.0
1956,Italian Grand Prix,taruffi,0.0
1956,Italian Grand Prix,trintignant,0.0
1956,Italian Grand Prix,trips,0.0
1956,Italian Grand Prix,villoresi,0.0
1956,British Grand Prix,fangio,8.0
1956,British Grand Prix,behra,4.0
1956,British Grand Prix,collins,3.0
1956,British Grand Prix,fairman,3.0
1956,British Grand Prix,portago,3.0
1956,British Grand Prix,gould,2.0
1956,British Grand Prix,moss,1.0
1956,British Grand Prix,brooks,0.0
1956,British Grand Prix,castellotti,0.0
1956,British Grand Prix,emery,0.0
1956,British Grand Prix,flockhart,0.0
1956,British Grand Prix,gerard,0.0
1956,British Grand Prix,godia,0.0
1956,British Grand Prix,gonzalez,0.0
1956,British Grand Prix,halford,0.0
1956,British Grand Prix,hawthorn,0.0
1956,British Grand Prix,jack_brabham,0.0
1956,British Grand Prix,maglioli,0.0
1956,British Grand Prix,manzon,0.0
1956,British Grand Prix,perdisa,0.0
1956,British Grand Prix,ramos,0.0
1956,British Grand Prix,rosier,0.0
1956,British Grand Prix,salvadori,0.0
1956,British Grand Prix,schell,0.0
1956,British Grand Prix,scott_Brown,0.0
1956,British Grand Prix,titterington,0.0
1956,British Grand Prix,trintignant,0.0
1956,British Grand Prix,villoresi,0.0
1956,Belgian Grand Prix,collins,8.0
1956,Belgian Grand Prix,frere,6.0
1956,Belgian Grand Prix,moss,3.0
1956,Belgian Grand Prix,schell,3.0
1956,Belgian Grand Prix,perdisa,2.0
1956,Belgian Grand Prix,villoresi,2.0
1956,Belgian Grand Prix,andre_pilette,0.0
1956,Belgian Grand Prix,behra,0.0
1956,Belgian Grand Prix,castellotti,0.0
1956,Belgian Grand Prix,fangio,0.0
1956,Belgian Grand Prix,godia,0.0
1956,Belgian Grand Prix,gould,0.0
1956,Belgian Grand Prix,rosier,0.0
1956,Belgian Grand Prix,scotti,0.0
1956,Belgian Grand Prix,trintignant,0.0
1957,Monaco Grand Prix,fangio,9.0
1957,Monaco Grand Prix,brooks,6.0
1957,Monaco Grand Prix,gregory,4.0
1957,Monaco Grand Prix,lewis-evans,3.0
1957,Monaco Grand Prix,trintignant,2.0
1957,Monaco Grand Prix,bueb,0.0
1957,Monaco Grand Prix,collins,0.0
1957,Monaco Grand Prix,flockhart,0.0
1957,Monaco Grand Prix,gould,0.0
1957,Monaco Grand Prix,hawthorn,0.0
1957,Monaco Grand Prix,herrmann,0.0
1957,Monaco Grand Prix,jack_brabham,0.0
1957,Monaco Grand Prix,leston,0.0
1957,Monaco Grand Prix,menditeguy,0.0
1957,Monaco Grand Prix,moss,0.0
1957,Monaco Grand Prix,piotti,0.0
1957,Monaco Grand Prix,salvadori,0.0
1957,Monaco Grand Prix,scarlatti,0.0
1957,Monaco Grand Prix,schell,0.0
1957,Monaco Grand Prix,simon,0.0
1957,Monaco Grand Prix,trips,0.0
1957,Italian Grand Prix,moss,8.0
1957,Italian Grand Prix,fangio,6.0
1957,Italian Grand Prix,trips,4.0
1957,Italian Grand Prix,gregory,3.0
1957,Italian Grand Prix,brooks,1.0
1957,Italian Grand Prix,scarlatti,1.0
1957,Italian Grand Prix,schell,1.0
1957,Italian Grand Prix,behra,0.0
1957,Italian Grand Prix,bonnier,0.0
1957,Italian Grand Prix,collins,0.0
1957,Italian Grand Prix,godia,0.0
1957,Italian Grand Prix,gould,0.0
1957,Italian Grand Prix,halford,0.0
1957,Italian Grand Prix,hawthorn,0.0
1957,Italian Grand Prix,lewis-evans,0.0
1957,Italian Grand Prix,musso,0.0
1957,Italian Grand Prix,piotti,0.0
1957,Italian Grand Prix,simon,0.0
1957,Italian Grand Prix,volonterio,0.0
1957,British Grand Prix,musso,6.0
1957,British Grand Prix,moss,5.0
1957,British Grand Prix,brooks,4.0
1957,British Grand Prix,hawthorn,4.0
1957,British Grand Prix,trintignant,3.0
1957,British Grand Prix,salvadori,2.0
1957,British Grand Prix,behra,0.0
1957,British Grand Prix,bonnier,0.0
1957,British Grand Prix,bueb,0.0
1957,British Grand Prix,collins,0.0
1957,British Grand Prix,fairman,0.0
1957,British Grand Prix,fangio,0.0
1957,British Grand Prix,gerard,0.0
1957,British Grand Prix,gould,0.0
1957,British Grand Prix,jack_brabham,0.0
1957,British Grand Prix,leston,0.0
1957,British Grand Prix,lewis-evans,0.0
1957,British Grand Prix,menditeguy,0.0
1957,British Grand Prix,schell,0.0
1958,Monaco Grand Prix,trintignant,8.0
1958,Monaco Grand Prix,musso,6.0
1958,Monaco Grand Prix,collins,4.0
1958,Monaco Grand Prix,jack_brabham,3.0
1958,Monaco Grand Prix,schell,2.0
1958,Monaco Grand Prix,hawthorn,1.0
1958,Monaco Grand Prix,allison,0.0
1958,Monaco Grand Prix,behra,0.0
1958,Monaco Grand Prix,bonnier,0.0
1958,Monaco Grand Prix,brooks,0.0
1958,Monaco Grand Prix,cabianca,0.0
1958,Monaco Grand Prix,chiron,0.0
1958,Monaco Grand Prix,ecclestone,0.0
1958,Monaco Grand Prix,emery,0.0
1958,Monaco Grand Prix,filippis,0.0
1958,Monaco Grand Prix,flockhart,0.0
1958,Monaco Grand Prix,gerini,0.0
1958,Monaco Grand Prix,godia,0.0
1958,Monaco Grand Prix,gould,0.0
1958,Monaco Grand Prix,hill,0.0
1958,Monaco Grand Prix,kavanagh,0.0
1958,Monaco Grand Prix,kessler,0.0
1958,Monaco Grand Prix,lewis-evans,0.0
1958,Monaco Grand Prix,moss,0.0
1958,Monaco Grand Prix,piotti,0.0
1958,Monaco Grand Prix,salvadori,0.0
1958,Monaco Grand Prix,scarlatti,0.0
1958,Monaco Grand Prix,taramazzo,0.0
1958,Monaco Grand Prix,testut,0.0
1958,Monaco Grand Prix,trips,0.0
1958,Italian Grand Prix,brooks,8.0
1958,Italian Grand Prix,hawthorn,6.0
1958,Italian Grand Prix,phil_hill,5.0
1958,Italian Grand Prix,salvadori,2.0
1958,Italian Grand Prix,allison,0.0
1958,Italian Grand Prix,behra,0.0
1958,Italian Grand Prix,bonnier,0.0
1958,Italian Grand Prix,cabianca,0.0
1958,Italian Grand Prix,filippis,0.0
1958,Italian Grand Prix,gendebien,0.0
1958,Italian Grand Prix,gerini,0.0
1958,Italian Grand Prix,gregory,0.0
1958,Italian Grand Prix,herrmann,0.0
1958,Italian Grand Prix,hill,0.0
1958,Italian Grand Prix,jack_brabham,0.0
1958,Italian Grand Prix,lewis-evans,0.0
1958,Italian Grand Prix,moss,0.0
1958,Italian Grand Prix,schell,0.0
1958,Italian Grand Prix,shelby,0.0
1958,Italian Grand Prix,trintignant,0.0
1958,Italian Grand Prix,trips,0.0
1958,British Grand Prix,collins,8.0
1958,British Grand Prix,hawthorn,7.0
1958,British Grand Prix,salvadori,4.0
1958,British Grand Prix,lewis-evans,3.0
